10026 132835 0
10026 13285 0
10026 132876 0
10026 133045 0
10026 133127 0
10026 133130 0
10026 133131 0
10026 133204 0
10026 133326 0
10026 133372 0
10026 133403 0
10026 133480 0
10026 133534 0
10026 133612 0
10026 133734 0
10026 133749 0
10026 133771 0
10026 133772 0
10026 133873 0
10026 133886 0
10026 133895 0
10026 134075 0
10026 134104 0
10026 134139 0
10026 13414 0
10026 134145 0
10026 134189 0
10026 134249 0
10026 13427 0
10026 134355 0
10026 134390 0
10026 134711 0
10026 134728 0
10026 134785 0
10026 134823 0
10026 134980 0
10026 134981 0
10026 135069 0
10026 135098 0
10026 135158 0
10026 135302 0
10026 135349 0
10026 135352 0
10026 13536 0
10026 135391 0
10026 135513 0
10026 135548 0
10026 136019 0
10026 136049 0
10026 136173 0
10026 136202 0
10026 136464 0
10026 13647 2
10026 13720 0
10026 13768 0
10026 13917 0
10026 14294 0
10026 14340 0
10026 14418 0
10026 14492 0
10026 14589 0
10026 14609 0
10026 14627 0
10026 14829 0
10026 14860 0
10026 14907 0
10026 14978 0
10026 15084 0
10026 15169 0
10026 15211 0
10026 15399 0
10026 15426 0
10026 15447 0
10026 1547 0
10026 15533 0
10026 15542 0
10026 15580 0
10026 15591 0
10026 15594 0
10026 15600 0
10026 15623 0
10026 15692 0
10026 15693 0
10026 15695 0
10026 15704 0
10026 15763 0
10026 15772 0
10026 15802 0
10026 15830 0
10026 15839 0
10026 15879 0
10026 15966 0
10026 16080 0
10026 16097 0
10026 16164 0
10026 16174 0
10026 16211 0
10026 16243 0
10026 16265 0
10026 16276 0
10026 16303 0
10026 16353 0
10026 16406 0
10026 16409 0
10026 16559 0
10026 16637 0
10026 16731 0
10026 16798 0
10026 1680 0
10026 16839 0
10026 16876 0
10026 16912 0
10026 17088 0
10026 17310 0
10026 174 1
10026 17444 2
10026 17451 0
10026 17477 1
10026 17545 0
10026 17557 0
10026 17559 0
10026 17561 0
10026 17604 0
10026 17635 0
10026 1764 0
10026 17660 0
10026 17676 1
10026 17705 0
10026 17744 0
10026 17766 0
10026 17828 2
10026 17889 0
10026 17890 0
10026 17895 0
10026 17978 0
10026 17999 0
10026 18059 0
10026 18106 0
10026 18117 0
10026 18119 0
10026 18187 0
10026 18200 0
10026 18221 0
10026 18390 0
10026 18398 0
10026 18403 0
10026 18405 0
10026 18450 0
10026 18705 0
10026 18779 0
10026 18978 0
10026 19165 0
10026 19318 0
10026 19324 0
10026 19551 0
10026 196752 0
10026 19679 0
10026 196844 0
10026 197000 0
10026 197156 0
10026 19740 0
10026 197426 0
10026 197440 0
10026 197595 0
10026 197669 0
10026 197692 0
10026 197913 0
10026 197981 0
10026 198047 0
10026 198313 0
10026 198435 0
10026 198554 0
10026 198719 0
10026 198721 0
10026 198736 0
10026 198781 0
10026 198792 0
10026 199121 0
10026 199139 0
10026 199204 0
10026 199335 0
10026 199524 0
10026 199659 0
10026 199660 0
10026 199670 0
10026 199706 0
10026 199939 0
10026 199947 0
10026 200020 0
10026 200083 0
10026 200478 0
10026 200507 0
10026 200612 0
10026 200700 0
10026 200904 0
10026 201126 0
10026 201214 0
10026 201277 0
10026 201288 0
10026 201473 0
10026 201791 0
10026 202020 0
10026 202120 0
10026 202169 0
10026 202189 0
10026 202222 0
10026 20278 0
10026 202932 0
10026 203057 0
10026 203164 0
10026 203231 0
10026 203319 0
10026 203416 0
10026 203421 0
10026 203568 0
10026 203724 0
10026 203851 0
10026 203923 0
10026 204264 0
10026 20473 0
10026 20485 0
10026 20495 0
10026 20559 0
10026 20562 0
10026 20596 0
10026 20621 0
10026 206264 0
10026 206405 0
10026 20681 0
10026 20712 0
10026 20766 0
10026 20773 0
10026 20799 0
10026 20804 0
10026 20847 0
10026 20857 0
10026 20860 0
10026 209 1
10026 20915 0
10026 20952 0
10026 20969 0
10026 21013 0
10026 2110 0
10026 2119 0
10026 21219 0
10026 21221 0
10026 21263 0
10026 21267 0
10026 2134 0
10026 21345 0
10026 21371 0
10026 21472 0
10026 21859 0
10026 22071 0
10026 22299 0
10026 22489 0
10026 22591 0
10026 226 0
10026 22616 0
10026 22683 0
10026 22773 0
10026 22787 0
10026 22822 0
10026 22925 0
10026 23106 0
10026 23148 0
10026 23265 0
10026 23274 0
10026 23316 0
10026 23393 0
10026 23473 0
10026 23550 0
10026 23576 0
10026 23655 0
10026 23669 0
10026 23745 0
10026 23889 0
10026 23939 0
10026 24093 0
10026 24105 0
10026 24130 0
10026 24167 0
10026 24183 0
10026 24218 0
10026 24313 0
10026 24381 0
10026 24469 0
10026 24507 0
10026 24541 0
10026 24546 0
10026 24557 0
10026 24586 0
10026 24594 0
10026 24642 0
10026 24730 0
10026 2484 0
10026 24875 0
10026 24904 0
10026 24916 0
10026 24940 0
10026 25061 0
10026 25074 0
10026 2510 1
10026 25152 0
10026 25178 0
10026 25182 0
10026 25220 0
10026 25291 0
10026 25369 0
10026 25376 0
10026 25460 0
10026 25542 0
10026 25596 0
10026 25605 0
10026 25751 0
10026 25795 0
10026 25888 0
10026 260 0
10026 2611 0
10026 26120 0
10026 262589 0
10026 26277 0
10026 26282 0
10026 2635 0
10026 2647 0
10026 26496 0
10026 26667 0
10026 2686 0
10026 2687 0
10026 27281 0
10026 27313 0
10026 2734 0
10026 27381 0
10026 27630 0
10026 27647 0
10026 2818 0
10026 2828 1
10026 2852 0
10026 2854 0
10026 2856 0
10026 286 1
10026 28685 0
10026 28757 0
10026 28788 0
10026 28792 0
10026 28801 0
10026 28846 0
10026 28876 0
10026 28917 0
10026 28920 0
10026 28929 0
10026 29006 0
10026 29009 0
10026 29014 0
10026 29017 0
10026 29049 0
10026 2906 0
10026 2907 0
10026 29073 0
10026 29119 0
10026 2914 1
10026 29140 0
10026 29141 0
10026 29169 0
10026 29208 0
10026 29314 0
10026 29396 0
10026 29405 0
10026 29452 0
10026 29467 0
10026 29527 0
10026 29535 0
10026 29606 0
10026 29611 0
10026 29636 0
10026 29664 0
10026 29676 0
10026 29697 0
10026 29748 0
10026 29791 1
10026 29802 0
10026 29834 0
10026 29838 0
10026 29933 0
10026 30041 0
10026 30071 0
10026 30094 0
10026 30103 0
10026 30132 0
10026 30175 0
10026 30188 0
10026 30212 0
10026 30419 0
10026 30517 0
10026 30740 0
10026 30827 0
10026 3084 0
10026 30889 0
10026 30914 0
10026 30925 0
10026 30931 0
10026 30933 0
10026 31019 0
10026 31042 0
10026 31059 0
10026 31084 0
10026 31133 0
10026 31270 0
10026 31383 0
10026 31424 0
10026 31449 0
10026 31463 1
10026 31472 0
10026 31474 0
10026 31500 0
10026 31510 0
10026 31529 0
10026 31577 0
10026 31595 0
10026 31631 0
10026 31638 0
10026 31641 0
10026 31655 0
10026 31673 0
10026 31708 0
10026 31727 0
10026 31800 0
10026 31972 0
10026 3213 0
10026 32181 0
10026 3223 0
10026 3225 0
10026 32338 0
10026 32354 0
10026 32425 0
10026 3252 0
10026 3255 0
10026 3257 1
10026 3262 0
10026 3267 0
10026 32743 1
10026 32748 0
10026 327814 0
10026 32934 0
10026 3300 0
10026 33011 0
10026 3303 1
10026 33182 0
10026 3327 0
10026 33302 0
10026 33353 0
10026 33445 0
10026 3356 1
10026 33597 1
10026 33616 0
10026 33680 0
10026 33763 0
10026 33796 0
10026 33873 0
10026 33915 0
10026 33920 0
10026 33941 0
10026 34019 0
10026 34066 0
10026 34106 0
10026 34141 0
10026 34245 0
10026 34270 0
10026 34305 0
10026 34309 0
10026 34407 0
10026 34442 0
10026 34555 0
10026 34569 0
10026 3462 0
10026 34655 0
10026 34695 0
10026 34746 0
10026 34756 0
10026 34762 0
10026 34768 0
10026 34790 0
10026 34868 0
10026 34934 0
10026 34967 0
10026 34968 0
10026 35176 0
10026 35180 0
10026 35266 0
10026 35297 0
10026 35320 0
10026 35399 0
10026 3549 1
10026 35551 0
10026 35592 0
10026 35745 0
10026 35788 0
10026 35799 0
10026 35826 0
10026 35834 0
10026 3605 0
10026 36131 0
10026 36143 0
10026 36236 0
10026 36408 0
10026 36902 0
10026 36916 0
10026 36944 0
10026 36994 0
10026 37009 0
10026 37054 0
10026 37105 0
10026 37122 0
10026 37179 0
10026 37187 0
10026 37273 0
10026 37282 0
10026 37353 0
10026 3737 0
10026 3758 0
10026 37613 0
10026 37662 0
10026 38040 0
10026 38082 0
10026 38084 0
10026 38182 0
10026 38195 0
10026 38220 0
10026 38285 0
10026 38289 0
10026 38327 0
10026 38333 0
10026 38442 0
10026 38541 0
10026 3856 0
10026 38583 0
10026 38611 0
10026 38657 0
10026 38714 0
10026 38716 0
10026 38719 0
10026 38726 0
10026 38749 0
10026 38790 0
10026 38809 0
10026 38829 0
10026 38861 1
10026 38862 0
10026 38883 0
10026 38895 0
10026 39063 0
10026 3908 0
10026 39122 0
10026 39179 0
10026 39180 0
10026 39202 0
10026 39309 0
10026 393470 0
10026 393490 0
10026 39356 0
10026 393713 0
10026 39386 0
10026 394354 0
10026 394670 0
10026 394749 0
10026 39522 0
10026 39537 0
10026 39591 0
10026 39637 0
10026 39651 0
10026 39704 0
10026 39737 0
10026 39832 0
10026 39905 0
10026 39912 0
10026 39915 0
10026 39923 0
10026 4004 0
10026 40193 0
10026 40220 0
10026 40263 0
10026 40511 0
10026 40528 0
10026 40627 0
10026 40633 0
10026 40676 0
10026 40788 0
10026 40999 0
10026 41000 0
10026 41041 0
10026 41090 0
10026 41095 2
10026 41230 0
10026 41313 0
10026 4134 0
10026 41393 0
10026 41405 0
10026 41412 0
10026 4150 0
10026 41552 0
10026 41678 0
10026 41690 0
10026 41692 0
10026 41847 0
10026 41887 0
10026 41913 0
10026 42 0
10026 42004 0
10026 42010 0
10026 42040 0
10026 42044 0
10026 42158 0
10026 42184 0
10026 42228 0
10026 42344 0
10026 42353 0
10026 42369 0
10026 42455 0
10026 42541 0
10026 42543 0
10026 4258 0
10026 42689 0
10026 42708 1
10026 42794 0
10026 42831 0
10026 42841 0
10026 42861 0
10026 43013 0
10026 43142 0
10026 43293 0
10026 43323 0
10026 43350 0
10026 43366 0
10026 43404 0
10026 43531 2
10026 43545 0
10026 43821 0
10026 43942 0
10026 44020 0
10026 44034 0
10026 44050 0
10026 44066 0
10026 44141 0
10026 44356 0
10026 44444 0
10026 44608 0
10026 44611 0
10026 44646 0
10026 44654 0
10026 44684 0
10026 44735 0
10026 44788 0
10026 44814 0
10026 44843 0
10026 44981 0
10026 45014 0
10026 45152 0
10026 45186 0
10026 45347 0
10026 45411 0
10026 45437 0
10026 45500 0
10026 45510 0
10026 45561 0
10026 45603 0
10026 45671 0
10026 45758 0
10026 45763 0
10026 45780 0
10026 45838 0
10026 45896 0
10026 45920 0
10026 45922 0
10026 45926 0
10026 4608 0
10026 4610 0
10026 46455 0
10026 4648 0
10026 46489 0
10026 46562 0
10026 4657 1
10026 46784 0
10026 46786 0
10026 47065 0
10026 47195 0
10026 47254 0
10026 47264 0
10026 47329 0
10026 47447 0
10026 47474 0
10026 47480 0
10026 47531 0
10026 47541 0
10026 4755 1
10026 4761 0
10026 47622 0
10026 47631 0
10026 4764 0
10026 4766 1
10026 47704 0
10026 47762 0
10026 47764 0
10026 47836 0
10026 47869 0
10026 4788 0
10026 47998 0
10026 47999 0
10026 4800 0
10026 4809 2
10026 48101 0
10026 48173 0
10026 4819 0
10026 48200 0
10026 48293 0
10026 48328 0
10026 4851 0
10026 48519 0
10026 48522 0
10026 48858 0
10026 49206 0
10026 4927 0
10026 49344 0
10026 49375 0
10026 49405 0
10026 49415 0
10026 49453 0
10026 49463 0
10026 49505 0
10026 49544 0
10026 49572 0
10026 49605 0
10026 49653 0
10026 49685 0
10026 49981 0
10026 50010 0
10026 50056 0
10026 50072 0
10026 50245 0
10026 50266 0
10026 50295 0
10026 50311 0
10026 50316 0
10026 50343 0
10026 50352 0
10026 50384 0
10026 50468 0
10026 50606 0
10026 50763 0
10026 5089 0
10026 50923 0
10026 50957 0
10026 51028 0
10026 51043 0
10026 51050 0
10026 51055 0
10026 51159 0
10026 51185 0
10026 51297 0
10026 51313 0
10026 51318 0
10026 51409 0
10026 51468 0
10026 51555 0
10026 51561 0
10026 51646 0
10026 51752 0
10026 51782 0
10026 51823 0
10026 51918 0
10026 51945 0
10026 52041 0
10026 52075 0
10026 52302 0
10026 52320 0
10026 52438 0
10026 53582 0
10026 53780 0
10026 5394 0
10026 53948 0
10026 54054 0
10026 54103 0
10026 5413 0
10026 54210 0
10026 5459 0
10026 5466 0
10026 5503 0
10026 55195 0
10026 55219 0
10026 5524 0
10026 55256 0
10026 55377 0
10026 5564 0
10026 55651 0
10026 55752 0
10026 55766 0
10026 55799 0
10026 55803 0
10026 55819 0
10026 5583 0
10026 5588 0
10026 55884 0
10026 559 0
10026 55923 0
10026 55953 0
10026 55954 0
10026 56035 0
10026 56106 0
10026 56136 0
10026 56182 0
10026 56298 0
10026 56308 0
10026 5631 0
10026 56329 0
10026 56460 0
10026 56478 0
10026 56595 0
10026 56611 0
10026 56630 0
10026 56647 0
10026 56665 0
10026 56704 0
10026 56953 0
10026 56990 0
10026 57023 0
10026 57099 0
10026 5713 0
10026 5726 0
10026 57262 0
10026 57315 0
10026 57356 0
10026 57624 0
10026 57653 0
10026 57685 0
10026 5769 0
10026 57724 0
10026 57866 0
10026 57976 0
10026 58138 0
10026 58209 0
10026 58226 0
10026 58273 0
10026 58291 0
10026 58408 0
10026 58426 0
10026 58453 0
10026 58473 0
10026 58505 0
10026 58507 0
10026 58580 0
10026 58589 0
10026 58591 0
10026 58868 0
10026 58879 0
10026 58894 0
10026 58927 0
10026 58940 0
10026 58980 0
10026 58989 0
10026 59126 0
10026 59248 0
10026 59253 0
10026 59410 0
10026 59439 0
10026 59455 0
10026 59560 0
10026 59605 0
10026 59624 0
10026 59659 0
10026 59701 0
10026 59933 0
10026 59940 0
10026 60171 0
10026 60239 0
10026 60294 0
10026 60319 0
10026 60447 0
10026 60610 0
10026 60725 0
10026 60764 0
10026 60868 0
10026 61049 0
10026 61081 0
10026 61124 0
10026 61200 0
10026 61215 0
10026 61231 0
10026 61319 0
10026 61323 0
10026 61337 0
10026 61349 0
10026 61387 0
10026 61955 0
10026 62041 0
10026 62044 0
10026 62217 0
10026 62240 0
10026 62244 0
10026 62267 0
10026 62325 0
10026 62642 0
10026 62887 0
10026 62955 0
10026 6307 0
10026 6315 0
10026 63242 0
10026 6327 0
10026 6336 0
10026 63383 0
10026 63399 0
10026 63541 0
10026 63913 0
10026 63927 0
10026 64015 0
10026 64049 0
10026 64098 0
10026 64200 0
10026 64213 0
10026 6461 1
10026 6462 0
10026 6507 0
10026 6614 0
10026 6619 0
10026 6643 0
10026 6660 0
10026 6677 0
10026 6682 0
10026 6717 0
10026 6724 0
10026 6762 1
10026 6774 0
10026 6779 0
10026 6830 1
10026 6866 0
10026 6908 0
10026 7012 0
10026 703 0
10026 7160 0
10026 7175 0
10026 7296 0
10026 7342 0
10026 7363 0
10026 7430 0
10026 7473 2
10026 7475 0
10026 7477 0
10026 7490 0
10026 7496 0
10026 7545 0
10026 7551 0
10026 7578 0
10026 7594 0
10026 7604 0
10026 7642 0
10026 77 0
10026 7703 0
10026 7713 1
10026 7795 0
10026 7843 1
10026 7850 0
10026 8001 0
10026 8075 0
10026 8218 0
10026 8262 0
10026 8282 0
10026 8301 0
10026 8304 0
10026 8309 0
10026 8315 0
10026 8359 2
10026 8365 0
10026 8399 0
10026 8400 0
10026 8403 0
10026 8426 0
10026 8455 0
10026 8473 0
10026 8487 0
10026 8513 0
10026 8529 0
10026 8530 0
10026 8544 0
10026 8551 0
10026 8560 0
10026 8632 0
10026 8657 0
10026 8674 0
10026 8681 0
10026 8683 0
10026 8708 0
10026 8717 0
10026 8732 0
10026 8757 0
10026 8764 0
10026 8767 0
10026 8789 0
10026 8816 0
10026 8839 0
10026 8851 0
10026 8866 0
10026 8878 0
10026 8881 0
10026 8897 0
10026 8902 0
10026 8932 0
10026 8950 0
10026 8966 0
10026 9002 0
10026 9009 0
10026 9029 0
10026 9036 0
10026 9050 1
10026 9115 0
10026 9116 0
10026 9140 0
10026 9145 0
10026 9150 0
10026 9234 0
10026 9246 0
10026 9266 0
10026 9268 0
10026 9297 0
10026 9299 0
10026 9310 0
10026 9313 0
10026 9318 1
10026 9328 0
10026 9336 0
10026 9398 0
10026 9443 0
10026 9512 0
10026 9519 0
10026 9534 0
10026 9542 0
10026 9650 0
10026 9680 0
10026 9700 0
10026 9723 0
10026 9738 0
10026 9797 0
10026 9820 0
10026 9822 0
10026 9930 0
10026 9942 0
10026 9957 0
10029 133757 1
10029 4755 1
10029 55410 1
10029 6453 1
10029 9498 1
10030 2914 1
10030 3257 1
10030 4635 1
10030 6453 1
10031 5511 1
10031 9505 1
10032 10026 1
10032 4635 1
10032 4637 1
10032 9304 1
10034 3786 1
10034 9318 1
10035 3786 1
10035 9318 1
10036 10026 2
10036 3786 1
10036 9957 1
10037 9845 1
10038 45974 1
10039 4766 1
10039 9318 1
10040 3786 1
10040 4766 1
10042 3786 1
10042 4766 1
10043 9950 1
10044 45400 1
10045 3786 1
10045 4766 1
10046 4766 1
10047 4766 1
10049 3786 1
10049 9318 1
10050 9318 1
10051 23575 1
10051 45400 1
10052 1237 1
10052 18302 1
10052 3786 1
10052 4766 1
10053 3786 1
10053 4766 1
10054 9318 1
10054 9848 1
10055 3786 1
10055 9318 1
10056 4766 1
10056 9318 1
10056 9457 1
10057 11057 2
10058 3786 1
10058 4766 1
10058 9318 1
10059 3786 1
10063 1237 1
10063 3786 1
10064 3786 1
10066 9845 1
10069 4766 1
10069 9318 1
10070 1237 1
10071 4766 1
10073 3786 1
10073 4766 1
10074 4637 1
10076 58598 1
10080 2764 1
10081 4818 1
10082 3491 1
10082 9304 1
10083 4826 1
10084 1221 1
10084 9507 1
10085 3462 1
10088 3786 1
10088 4766 1
10089 132167 0
10089 15932 1
10089 6453 1
10089 6939 1
10091 38861 1
10091 4657 1
10094 1299 1
10094 2914 1
10094 3257 0
10094 3491 1
10096 2828 1
10096 7473 1
10097 2764 1
10097 38809 1
10098 134379 0
10098 15412 1
10098 17888 1
10098 24077 1
10098 2914 1
10098 3491 1
10098 4134 1
10098 4635 1
10098 54994 0
10098 703 1
10098 9293 1
10099 1273 1
10099 1299 1
10099 131178 0
10099 133405 0
10099 133771 0
10099 199524 0
10099 20485 1
10099 2516 1
10099 2914 1
10099 38001 0
10099 4058 0
10099 41913 0
10099 45753 0
10099 4635 2
10099 4637 1
10099 4657 2
10099 4788 1
10099 4837 1
10099 55303 0
10099 6453 1
10099 6762 1
10099 7479 0
10099 7979 0
10099 9416 0
101 11164 1
101 11537 1
101 11649 0
101 15307 0
101 25845 0
101 2914 1
101 3356 1
101 40272 0
101 6216 0
101 6939 1
10100 10026 1
10100 10103 1
10100 2914 1
10100 3491 1
10100 4637 1
10100 4657 1
10100 4808 1
10100 4812 1
10100 4847 1
10100 703 1
10101 2914 1
10101 3491 1
10101 4788 1
10101 9304 1
10102 10103 1
10102 6453 1
10102 9498 1
10103 1273 1
10103 2914 0
10103 3257 1
10103 3549 1
10103 4635 1
10103 53209 1
10103 6453 1
10103 9269 1
10105 1221 1
10105 38880 1
10105 7474 1
10106 7575 1
10108 10021 1
10108 17819 1
10109 45204 1
10110 23655 1
10112 36352 1
10113 38285 1
10115 7474 1
10116 10118 1
10118 4635 1
10118 9304 1
10118 9381 1
10120 3758 1
10120 4657 1
10121 4755 1
10121 9498 1
10125 4755 1
10125 4775 1
10125 9498 1
10126 3462 1
10126 9505 1
10127 10026 1
10127 3491 1
10127 4637 1
10127 9381 1
10128 10223 1
10128 7474 1
10129 24130 1
10129 4637 1
10130 3605 1
10130 6453 1
10131 60725 1
10133 131584 0
10133 131606 0
10133 131607 0
10133 132012 0
10133 13335 0
10133 134823 0
10133 17651 0
10133 17709 0
10133 18046 0
10133 18182 0
10133 18419 0
10133 38851 0
10133 45816 0
10133 54994 0
10133 63928 0
10133 6939 1
10133 9505 0
10133 9916 0
10135 10026 1
10135 17408 1
10135 2914 1
10135 3491 1
10135 4637 1
10135 55002 1
10137 46031 1
10137 7713 1
10138 2914 1
10138 4637 1
10139 9299 1
10141 6648 1
10141 9299 1
10141 9658 1
10143 131182 0
10143 24341 0
10143 2764 1
10143 7474 1
10145 10143 1
10145 38220 1
10146 2914 1
10146 7473 1
10148 7575 1
10150 4826 1
10151 4750 1
10151 7616 1
10152 2764 1
10156 3786 1
10156 4766 1
10158 1299 1
10158 24482 1
10158 2914 1
10158 3491 1
10158 4766 1
10159 3786 1
10159 4766 1
10160 9957 1
10161 3786 1
10161 45400 1
10162 4766 1
10162 9318 1
10164 23563 1
10165 3786 1
10165 45400 1
10166 4766 1
10167 3786 1
10167 4766 1
10167 9318 1
10167 9848 1
10169 9318 1
10169 9457 1
10170 3786 1
10170 4766 1
10171 3491 1
10171 4637 1
10171 9318 1
10173 3786 1
10173 4766 1
10173 9457 1
10174 3786 1
10174 9318 1
10175 7562 1
10176 4766 1
10177 3786 1
10177 9318 1
10178 4766 1
10178 9318 1
10179 3786 1
10179 9318 1
10180 3786 1
10180 4766 1
10181 9318 1
10182 3786 1
10182 4766 1
10183 3786 1
10183 9318 1
10184 4766 1
10184 9318 1
10185 3786 1
10185 4766 1
10185 9318 1
10187 3786 1
10187 4766 1
10189 4670 1
10189 4766 1
10190 3786 1
10190 4766 1
10192 3786 1
10192 4766 1
10193 4766 1
10193 9848 1
10194 18302 1
10194 4766 1
10195 4766 1
10196 3786 1
10196 4766 1
10196 9318 1
10197 3786 1
10197 4766 1
10197 9318 1
10198 3786 1
10199 4755 1
102 6223 1
10200 45177 1
10200 45267 1
10201 18101 1
10201 4755 1
10201 9498 1
10202 4515 1
10202 9381 1
10204 17645 2
10204 17666 1
10204 2914 1
10204 4809 1
10204 7473 1
10205 4515 1
10205 4635 1
10205 9304 1
10206 4837 1
10207 9822 1
10208 4761 1
10208 58463 1
10209 1239 1
10209 2516 1
10210 9268 1
10212 17621 1
10212 18118 1
10212 4808 1
10212 4812 1
10212 4813 1
10212 4847 1
10213 9822 1
10215 18101 1
10215 4755 1
10215 7633 1
10215 9498 1
10217 17645 1
10217 2914 1
10217 58463 1
10218 10223 1
10219 45204 1
10219 55805 1
10220 55685 1
10220 56252 1
10221 1221 1
10221 38809 1
10222 4637 1
10222 9381 1
10223 17765 0
10223 37931 0
10223 38295 0
10223 38863 0
10223 45228 0
10223 45583 0
10223 45892 0
10223 6404 0
10223 7474 1
10225 18101 1
10225 55644 1
10225 9498 1
10225 9730 1
10226 18403 1
10226 38082 1
10226 45796 1
10226 45899 1
10226 4809 1
10226 9931 1
10227 4621 1
10229 10310 1
10229 3462 1
10230 10310 1
10231 10026 1
10231 4637 1
10232 9304 1
10234 2764 1
10234 7474 1
10235 1221 1
10236 9822 1
10238 9304 1
10238 9729 1
10239 9498 1
10240 10913 1
10240 22925 1
10240 3356 0
10242 1299 1
10242 6939 1
10248 23391 1
10248 26504 1
10249 13977 1
10250 11351 1
10250 3549 1
10255 2734 1
10259 3356 1
10264 15290 1
10264 174 1
10264 23498 1
10264 577 1
10265 549 1
10265 577 1
10269 23520 1
10269 28512 1
10269 52276 1
10271 46887 1
10271 7015 1
10273 33132 1
10273 701 1
10274 7018 1
10274 7029 1
10277 10834 1
10277 16814 1
10277 7303 1
10278 10292 1
10279 2711 1
10282 5511 1
10282 6695 1
10282 6939 1
10286 6428 1
10288 27006 1
10288 6461 1
10292 30689 1
10292 393223 1
10294 2152 1
10297 174 1
10297 2914 1
10297 3356 1
10297 6939 1
10298 174 1
10298 3549 1
10298 6461 1
10299 23520 1
10299 3356 1
10299 3549 1
103 174 1
103 22335 1
103 2381 1
103 3356 1
103 6325 1
10302 11280 2
10302 3257 1
10302 36243 0
10309 33651 1
10309 33667 1
10309 7018 1
10310 10026 1
10310 1239 0
10310 1299 1
10310 22609 0
10310 286 0
10310 3356 1
10310 3462 1
10310 3491 1
10310 3549 1
10310 4637 1
10310 6461 0
10310 6762 1
10310 6830 1
10310 6939 1
10316 2828 1
10316 3356 1
10316 6461 1
10317 3561 1
10317 6128 1
10318 10481 1
10318 11571 0
10318 262174 0
10318 263200 0
10318 26621 0
10320 18712 1
10320 62943 1
10322 11427 1
10322 3900 1
10322 7018 1
10325 2828 1
10325 3356 1
10325 7018 1
10326 10578 1
10326 174 1
10329 23498 1
10333 1239 1
10333 3549 1
10337 6461 1
10337 7018 1
10340 10796 1
10340 40128 1
10343 24 1
10343 270 1
10343 297 1
10347 7029 1
10348 3549 1
10348 4323 1
10349 209 1
10349 32440 1
10349 32592 1
10349 3356 1
10352 3356 1
10355 174 1
10355 3356 0
10357 7795 1
10359 19024 1
10359 20115 1
10359 4181 1
10361 10026 1
10361 1036 2
10361 1239 1
10361 209 1
10361 3356 1
10361 3491 1
10361 4637 1
10361 6461 1
10361 701 1
10361 7018 1
10361 703 1
10361 8220 1
10361 8928 1
10362 3549 1
10364 10490 1
10364 209 1
10367 13536 1
10370 209 1
10370 3356 1
10377 3549 1
10379 209 1
10379 3549 1
10381 11996 1
10381 3549 1
10384 7018 1
10386 8015 1
10388 54301 1
10390 701 1
10390 7018 1
10391 21599 1
10391 52245 1
10392 21777 1
10393 3549 1
10396 12956 1
10396 1299 1
10396 174 2
10396 23520 2
10396 3356 1
